;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
117;(617, 145);(617, 213);(572, 213);(550, 259);(549, 259);(662, 213);(707, 280);(685, 258);(595, 349);(595, 483);(617, 574);(662, 348);(640, 483);(640, 573);(617, 124);(617, 124);(595, 146);(639, 146);(0, 0)
118;(617, 146);(617, 191);(572, 191);(572, 259);(550, 280);(662, 191);(684, 258);(685, 258);(595, 348);(595, 461);(617, 573);(640, 348);(640, 461);(640, 573);(617, 146);(639, 146);(617, 146);(639, 146);(0, 0)
119;(617, 146);(617, 191);(662, 191);(685, 258);(685, 236);(572, 191);(550, 258);(550, 258);(661, 326);(640, 460);(640, 551);(595, 326);(595, 461);(617, 551);(617, 146);(595, 146);(640, 146);(595, 146);(0, 0)
120;(617, 146);(617, 190);(662, 191);(528, 258);(572, 258);(572, 191);(707, 258);(706, 214);(640, 348);(595, 460);(617, 551);(595, 326);(640, 460);(640, 551);(617, 124);(617, 124);(639, 145);(595, 145);(0, 0)
121;(595, 146);(617, 191);(662, 191);(707, 236);(685, 213);(572, 191);(550, 236);(706, 214);(661, 326);(595, 461);(617, 551);(595, 326);(639, 461);(639, 551);(617, 123);(617, 123);(639, 145);(595, 145);(0, 0)
122;(617, 123);(617, 191);(594, 191);(550, 236);(549, 214);(662, 191);(729, 236);(707, 191);(595, 348);(595, 460);(595, 551);(640, 348);(640, 460);(640, 551);(617, 123);(639, 123);(595, 123);(640, 145);(0, 0)
123;(639, 146);(617, 191);(572, 191);(527, 213);(527, 168);(662, 191);(751, 213);(707, 168);(595, 348);(595, 461);(595, 573);(640, 348);(640, 461);(640, 573);(617, 146);(639, 146);(617, 146);(640, 168);(0, 0)
124;(617, 146);(617, 213);(573, 213);(505, 213);(527, 145);(662, 213);(751, 191);(707, 146);(595, 370);(595, 483);(617, 574);(640, 370);(640, 483);(639, 574);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
125;(639, 168);(617, 214);(594, 214);(505, 191);(505, 123);(662, 235);(729, 191);(707, 123);(595, 371);(595, 484);(617, 596);(640, 371);(640, 484);(639, 596);(617, 146);(639, 168);(595, 190);(640, 213);(0, 0)
126;(618, 168);(617, 236);(594, 236);(527, 190);(505, 101);(662, 236);(707, 190);(707, 101);(595, 393);(595, 506);(617, 596);(640, 393);(640, 506);(639, 596);(617, 168);(639, 168);(595, 191);(640, 213);(0, 0)
127;(639, 168);(617, 236);(594, 236);(527, 190);(505, 101);(662, 236);(707, 190);(707, 101);(595, 393);(595, 506);(617, 596);(640, 393);(640, 506);(639, 596);(617, 168);(639, 168);(595, 191);(640, 213);(0, 0)
128;(639, 191);(617, 236);(594, 236);(549, 191);(505, 123);(662, 236);(707, 190);(707, 101);(595, 393);(595, 506);(617, 596);(640, 394);(640, 506);(639, 596);(617, 190);(639, 169);(617, 191);(640, 235);(0, 0)
129;(639, 168);(617, 236);(594, 236);(528, 191);(505, 123);(662, 236);(729, 190);(707, 123);(595, 393);(595, 506);(617, 596);(640, 393);(640, 506);(639, 596);(617, 168);(639, 168);(595, 191);(640, 213);(0, 0)
130;(639, 190);(617, 214);(594, 214);(527, 191);(505, 123);(662, 214);(751, 191);(707, 123);(595, 371);(595, 483);(617, 596);(640, 371);(640, 483);(639, 596);(617, 169);(639, 168);(617, 190);(640, 191);(0, 0)
131;(639, 146);(617, 191);(594, 191);(505, 191);(505, 123);(662, 213);(752, 213);(707, 146);(595, 349);(595, 461);(595, 595);(661, 349);(640, 483);(639, 595);(617, 145);(639, 146);(617, 146);(640, 190);(0, 0)
132;(639, 145);(617, 191);(594, 191);(505, 191);(527, 123);(662, 191);(751, 213);(707, 168);(595, 348);(595, 461);(595, 573);(640, 348);(640, 461);(640, 573);(617, 124);(639, 124);(617, 146);(640, 146);(0, 0)
133;(639, 145);(617, 191);(594, 191);(505, 191);(527, 123);(662, 191);(751, 213);(707, 168);(595, 348);(595, 461);(595, 573);(640, 348);(640, 461);(640, 573);(617, 124);(639, 124);(617, 146);(640, 146);(0, 0)
134;(639, 123);(618, 191);(594, 191);(505, 191);(527, 146);(662, 191);(751, 213);(707, 168);(595, 348);(595, 461);(617, 573);(661, 348);(640, 461);(640, 573);(617, 123);(639, 123);(617, 146);(640, 146);(0, 0)
135;(639, 123);(639, 191);(594, 191);(505, 191);(527, 146);(662, 191);(752, 213);(707, 146);(595, 348);(595, 461);(617, 573);(661, 348);(640, 461);(640, 573);(617, 123);(639, 123);(617, 146);(640, 146);(0, 0)
136;(639, 145);(617, 191);(594, 191);(505, 191);(527, 123);(662, 191);(752, 191);(707, 145);(595, 348);(595, 461);(617, 573);(661, 348);(640, 461);(640, 573);(617, 124);(639, 145);(617, 146);(640, 168);(0, 0)
137;(639, 146);(639, 213);(594, 191);(527, 190);(527, 123);(662, 213);(752, 169);(707, 123);(595, 349);(595, 483);(617, 574);(662, 349);(640, 483);(640, 574);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
138;(639, 146);(639, 213);(594, 213);(527, 168);(527, 101);(662, 213);(729, 168);(707, 101);(595, 371);(595, 483);(617, 596);(640, 371);(640, 483);(640, 596);(617, 146);(639, 146);(617, 168);(662, 168);(0, 0)
139;(639, 146);(618, 213);(594, 213);(527, 168);(527, 101);(662, 213);(729, 168);(707, 101);(595, 371);(595, 483);(617, 596);(640, 371);(640, 483);(640, 596);(617, 146);(639, 146);(617, 168);(662, 168);(0, 0)
140;(639, 168);(617, 236);(594, 235);(550, 190);(527, 101);(662, 236);(707, 168);(707, 100);(595, 393);(595, 505);(617, 596);(640, 393);(640, 505);(640, 596);(617, 168);(639, 168);(617, 190);(640, 213);(0, 0)
141;(639, 191);(617, 236);(594, 236);(550, 190);(527, 123);(662, 236);(707, 168);(707, 101);(595, 393);(595, 506);(617, 596);(662, 393);(640, 506);(639, 618);(617, 190);(639, 191);(617, 191);(640, 213);(0, 0)
142;(639, 191);(617, 236);(594, 236);(550, 191);(527, 123);(662, 236);(707, 169);(707, 101);(595, 393);(595, 506);(617, 596);(661, 393);(640, 506);(639, 618);(617, 190);(639, 190);(617, 191);(640, 191);(0, 0)
143;(639, 168);(617, 236);(594, 236);(527, 191);(528, 123);(662, 236);(729, 190);(707, 123);(595, 393);(595, 505);(617, 596);(640, 393);(640, 505);(639, 596);(617, 168);(639, 168);(595, 190);(662, 190);(0, 0)
144;(617, 146);(617, 213);(594, 213);(527, 191);(549, 123);(684, 213);(752, 191);(707, 124);(595, 371);(595, 483);(617, 596);(640, 371);(640, 483);(639, 596);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
145;(617, 146);(617, 213);(594, 213);(527, 191);(549, 123);(662, 213);(752, 191);(707, 124);(595, 371);(595, 483);(617, 596);(640, 371);(640, 483);(639, 596);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
146;(617, 146);(617, 191);(594, 191);(505, 191);(550, 124);(684, 191);(752, 191);(707, 145);(595, 349);(595, 483);(595, 595);(662, 349);(640, 483);(639, 595);(617, 145);(639, 145);(595, 146);(640, 146);(0, 0)
147;(617, 123);(617, 191);(594, 191);(505, 191);(549, 146);(662, 191);(752, 213);(707, 146);(595, 348);(595, 461);(595, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 145);(640, 146);(0, 0)
148;(618, 123);(617, 191);(594, 191);(505, 191);(549, 146);(662, 191);(751, 191);(707, 146);(595, 348);(595, 461);(595, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 124);(640, 146);(0, 0)
149;(617, 123);(617, 191);(573, 191);(505, 190);(549, 123);(662, 191);(752, 191);(707, 124);(595, 348);(595, 461);(595, 573);(662, 348);(640, 461);(639, 573);(617, 123);(639, 123);(595, 124);(640, 146);(0, 0)
150;(617, 124);(617, 191);(594, 191);(527, 169);(549, 123);(662, 191);(752, 191);(707, 123);(595, 348);(595, 461);(595, 573);(662, 348);(640, 461);(639, 573);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
151;(617, 124);(617, 191);(594, 191);(527, 169);(549, 123);(662, 191);(752, 191);(707, 123);(595, 348);(595, 461);(595, 573);(662, 348);(640, 461);(639, 573);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
152;(617, 146);(639, 213);(594, 213);(527, 168);(527, 123);(662, 213);(751, 190);(729, 123);(595, 370);(595, 483);(595, 595);(662, 370);(640, 483);(639, 574);(617, 146);(639, 146);(595, 146);(640, 146);(0, 0)
153;(617, 168);(617, 213);(572, 213);(527, 168);(527, 101);(662, 213);(729, 169);(729, 101);(595, 371);(595, 484);(595, 596);(661, 371);(640, 483);(639, 596);(617, 168);(639, 168);(595, 168);(640, 168);(0, 0)
154;(617, 191);(617, 236);(594, 236);(549, 168);(527, 101);(662, 236);(729, 190);(729, 101);(595, 393);(595, 506);(595, 596);(662, 393);(640, 506);(639, 596);(617, 169);(639, 169);(595, 191);(640, 191);(0, 0)
155;(617, 213);(617, 236);(594, 236);(550, 191);(527, 123);(662, 258);(707, 191);(729, 123);(595, 415);(595, 506);(595, 596);(640, 415);(640, 506);(639, 596);(617, 191);(639, 191);(617, 213);(640, 213);(0, 0)
156;(617, 213);(617, 258);(573, 258);(549, 191);(528, 124);(662, 258);(729, 213);(707, 146);(595, 415);(595, 506);(617, 596);(640, 415);(640, 506);(639, 596);(617, 191);(639, 191);(595, 213);(640, 213);(0, 0)
157;(617, 213);(617, 258);(573, 258);(549, 191);(528, 124);(662, 258);(729, 213);(707, 146);(595, 415);(595, 506);(617, 596);(640, 415);(640, 506);(639, 596);(617, 191);(639, 191);(595, 213);(640, 213);(0, 0)
158;(617, 191);(639, 236);(594, 236);(527, 191);(528, 146);(684, 236);(730, 213);(707, 168);(595, 393);(595, 506);(595, 596);(662, 393);(640, 506);(639, 596);(617, 191);(639, 190);(595, 191);(640, 191);(0, 0)
159;(617, 168);(639, 235);(594, 214);(505, 213);(549, 146);(662, 235);(752, 236);(707, 169);(595, 371);(595, 484);(595, 596);(640, 393);(640, 484);(639, 596);(617, 168);(639, 168);(617, 168);(640, 169);(0, 0)
160;(617, 146);(617, 213);(594, 213);(505, 213);(528, 190);(662, 213);(752, 236);(707, 191);(595, 371);(595, 483);(595, 574);(640, 371);(640, 483);(639, 596);(617, 146);(639, 146);(595, 168);(661, 168);(0, 0)
161;(617, 146);(639, 213);(594, 191);(527, 214);(550, 191);(662, 213);(730, 258);(707, 213);(595, 348);(595, 461);(595, 551);(640, 349);(640, 461);(639, 573);(617, 124);(639, 124);(595, 146);(662, 146);(0, 0)
162;(617, 124);(639, 191);(594, 191);(527, 258);(527, 213);(662, 191);(729, 259);(729, 213);(595, 348);(595, 460);(595, 528);(640, 348);(640, 461);(639, 551);(617, 123);(639, 123);(595, 145);(662, 145);(0, 0)
163;(617, 124);(639, 191);(594, 191);(527, 258);(528, 213);(662, 191);(729, 259);(729, 213);(595, 348);(595, 460);(595, 528);(640, 348);(640, 461);(639, 551);(617, 123);(639, 123);(595, 145);(662, 145);(0, 0)
164;(617, 124);(639, 191);(594, 191);(549, 258);(527, 213);(684, 191);(707, 259);(729, 236);(595, 348);(595, 460);(595, 528);(661, 348);(640, 461);(617, 551);(617, 123);(639, 123);(595, 145);(640, 124);(0, 0)
165;(617, 124);(639, 191);(594, 191);(550, 259);(505, 235);(684, 191);(707, 280);(752, 236);(595, 348);(595, 461);(595, 551);(661, 348);(640, 461);(617, 551);(617, 123);(639, 123);(595, 145);(640, 124);(0, 0)
166;(617, 146);(639, 213);(573, 213);(550, 280);(483, 258);(684, 213);(707, 280);(752, 258);(595, 348);(595, 461);(595, 573);(661, 348);(639, 461);(617, 573);(617, 123);(639, 123);(595, 146);(661, 145);(0, 0)
167;(617, 146);(639, 213);(573, 213);(549, 281);(482, 281);(684, 213);(707, 280);(774, 281);(595, 371);(595, 483);(595, 573);(640, 371);(639, 483);(617, 573);(617, 145);(639, 145);(595, 146);(640, 146);(0, 0)
168;(617, 168);(639, 236);(573, 236);(527, 303);(460, 326);(684, 235);(729, 281);(775, 303);(594, 393);(595, 505);(595, 595);(640, 393);(639, 505);(617, 595);(617, 168);(639, 146);(595, 168);(662, 168);(0, 0)
169;(617, 168);(639, 236);(573, 236);(527, 303);(460, 326);(684, 235);(729, 281);(775, 303);(594, 393);(595, 505);(595, 595);(640, 393);(639, 505);(617, 595);(617, 168);(639, 146);(595, 168);(662, 168);(0, 0)
170;(617, 191);(639, 258);(573, 258);(527, 325);(460, 348);(684, 258);(729, 303);(796, 325);(594, 415);(595, 506);(617, 618);(640, 415);(639, 506);(617, 618);(617, 169);(639, 169);(595, 191);(661, 191);(0, 0)
171;(639, 191);(639, 259);(573, 280);(527, 326);(460, 371);(684, 259);(729, 303);(797, 326);(594, 416);(595, 528);(617, 618);(640, 416);(639, 528);(617, 618);(617, 191);(639, 191);(595, 213);(662, 213);(0, 0)
172;(639, 191);(618, 281);(572, 281);(527, 348);(460, 371);(684, 280);(729, 304);(797, 326);(594, 438);(595, 528);(617, 619);(640, 438);(639, 529);(617, 618);(617, 191);(640, 191);(595, 213);(662, 213);(0, 0)
173;(640, 191);(639, 280);(573, 281);(527, 348);(482, 371);(684, 259);(729, 325);(797, 348);(594, 438);(595, 529);(617, 618);(640, 438);(640, 550);(617, 596);(639, 191);(661, 191);(617, 213);(662, 213);(0, 0)
174;(640, 191);(639, 259);(573, 280);(527, 348);(482, 371);(684, 258);(730, 325);(797, 348);(594, 438);(595, 550);(617, 619);(640, 438);(662, 529);(640, 595);(639, 191);(662, 191);(617, 213);(640, 191);(0, 0)
175;(640, 191);(639, 259);(573, 280);(527, 348);(482, 371);(684, 258);(730, 325);(797, 348);(594, 438);(595, 550);(617, 619);(661, 438);(662, 529);(640, 595);(639, 191);(662, 191);(617, 213);(640, 191);(0, 0)
176;(662, 191);(639, 258);(573, 259);(528, 326);(482, 371);(684, 258);(730, 304);(797, 348);(594, 416);(595, 550);(617, 640);(662, 416);(662, 528);(661, 596);(640, 190);(662, 169);(617, 191);(640, 191);(0, 0)
177;(662, 190);(639, 258);(573, 258);(527, 326);(482, 371);(684, 258);(751, 303);(797, 348);(595, 416);(595, 528);(617, 618);(662, 415);(662, 506);(662, 618);(640, 169);(662, 168);(617, 191);(662, 168);(0, 0)
178;(662, 168);(639, 236);(573, 236);(527, 304);(460, 349);(684, 236);(730, 303);(797, 326);(595, 415);(617, 528);(617, 619);(662, 394);(684, 506);(684, 619);(662, 168);(662, 168);(617, 190);(640, 258);(0, 0)
179;(662, 169);(639, 236);(594, 236);(527, 303);(460, 348);(684, 236);(751, 303);(819, 326);(595, 416);(617, 528);(617, 619);(662, 394);(684, 528);(707, 641);(662, 168);(662, 168);(639, 169);(640, 258);(0, 0)
180;(684, 169);(639, 236);(594, 236);(527, 303);(460, 326);(685, 236);(752, 303);(819, 326);(595, 416);(617, 528);(617, 619);(662, 416);(685, 528);(707, 663);(662, 168);(684, 168);(639, 169);(640, 258);(0, 0)
181;(684, 169);(639, 236);(594, 236);(527, 303);(460, 326);(685, 236);(752, 303);(819, 326);(595, 416);(617, 528);(617, 619);(662, 416);(685, 528);(729, 663);(662, 168);(684, 168);(639, 169);(640, 258);(0, 0)
182;(684, 190);(639, 236);(594, 236);(527, 303);(460, 326);(685, 258);(752, 304);(820, 326);(617, 416);(617, 528);(617, 618);(684, 416);(685, 529);(729, 664);(662, 168);(684, 168);(639, 190);(640, 258);(0, 0)
183;(684, 190);(640, 258);(594, 236);(527, 303);(459, 325);(685, 258);(752, 325);(841, 326);(617, 416);(617, 528);(617, 618);(685, 416);(707, 529);(729, 685);(662, 168);(684, 168);(639, 190);(640, 258);(0, 0)
184;(684, 169);(640, 258);(594, 236);(527, 303);(438, 325);(706, 258);(752, 325);(841, 348);(617, 438);(618, 550);(617, 618);(685, 416);(707, 529);(729, 685);(662, 168);(684, 168);(639, 190);(684, 213);(0, 0)
185;(662, 168);(640, 258);(594, 236);(505, 303);(437, 325);(707, 258);(774, 325);(842, 348);(617, 416);(639, 551);(617, 618);(706, 416);(729, 550);(729, 686);(662, 168);(684, 168);(617, 190);(684, 191);(0, 0)
186;(662, 168);(640, 258);(594, 258);(505, 303);(437, 326);(707, 258);(774, 326);(842, 348);(639, 438);(617, 573);(617, 641);(707, 416);(729, 550);(729, 686);(640, 168);(662, 168);(617, 190);(684, 191);(0, 0)
187;(662, 168);(640, 258);(594, 258);(505, 303);(437, 326);(707, 258);(774, 325);(842, 348);(639, 438);(617, 573);(617, 641);(707, 416);(729, 551);(729, 686);(640, 168);(662, 168);(617, 190);(684, 191);(0, 0)
188;(662, 168);(640, 258);(594, 258);(505, 303);(437, 326);(707, 258);(774, 325);(842, 348);(617, 438);(617, 551);(639, 596);(707, 416);(729, 551);(729, 686);(640, 168);(662, 168);(617, 190);(684, 169);(0, 0)
189;(640, 168);(640, 258);(594, 258);(505, 304);(437, 326);(707, 258);(774, 304);(842, 326);(617, 416);(572, 529);(617, 596);(685, 416);(729, 550);(729, 686);(639, 168);(662, 168);(617, 190);(662, 169);(0, 0)
190;(639, 168);(640, 258);(573, 258);(505, 304);(415, 326);(706, 258);(774, 303);(842, 326);(617, 416);(550, 506);(594, 618);(685, 416);(729, 550);(729, 686);(617, 168);(640, 168);(617, 169);(662, 168);(0, 0)
191;(639, 168);(639, 258);(572, 258);(504, 325);(415, 348);(685, 236);(774, 303);(842, 304);(595, 416);(527, 506);(549, 640);(684, 416);(729, 528);(729, 686);(617, 146);(640, 146);(595, 168);(662, 168);(0, 0)
192;(617, 168);(639, 258);(572, 258);(504, 326);(415, 348);(685, 236);(752, 281);(841, 303);(595, 416);(505, 506);(505, 641);(662, 416);(729, 529);(729, 686);(617, 146);(639, 146);(595, 168);(662, 168);(0, 0)
193;(617, 168);(639, 258);(572, 258);(504, 326);(415, 348);(685, 236);(752, 281);(841, 303);(594, 416);(505, 506);(505, 641);(662, 416);(729, 529);(729, 686);(617, 146);(639, 146);(595, 168);(662, 168);(0, 0)
194;(617, 168);(617, 236);(572, 258);(504, 326);(415, 348);(684, 236);(752, 281);(820, 303);(572, 416);(504, 528);(460, 663);(662, 416);(707, 528);(729, 686);(595, 146);(617, 146);(594, 168);(640, 168);(0, 0)
195;(617, 168);(617, 258);(572, 258);(483, 326);(415, 349);(684, 236);(752, 281);(819, 303);(572, 416);(482, 550);(459, 685);(640, 416);(707, 528);(729, 686);(595, 168);(617, 146);(572, 169);(639, 168);(0, 0)
196;(595, 168);(617, 258);(550, 258);(482, 326);(393, 370);(662, 258);(730, 281);(819, 281);(550, 416);(460, 551);(437, 686);(617, 438);(685, 529);(729, 686);(594, 168);(617, 168);(572, 190);(639, 169);(0, 0)
197;(594, 169);(595, 258);(549, 259);(460, 348);(392, 371);(662, 258);(730, 281);(819, 303);(527, 416);(460, 550);(437, 686);(617, 438);(684, 550);(729, 686);(572, 168);(595, 168);(550, 191);(617, 190);(0, 0)
198;(572, 190);(594, 258);(527, 259);(460, 326);(392, 371);(640, 258);(729, 303);(797, 303);(505, 416);(459, 529);(437, 686);(595, 438);(662, 551);(729, 686);(572, 168);(595, 168);(550, 191);(617, 190);(0, 0)
199;(572, 190);(594, 258);(527, 259);(460, 326);(392, 371);(640, 258);(729, 303);(797, 303);(505, 416);(459, 529);(437, 686);(595, 438);(662, 551);(729, 686);(572, 168);(595, 168);(550, 191);(617, 190);(0, 0)
200;(572, 169);(572, 258);(527, 258);(460, 326);(370, 371);(639, 258);(707, 303);(775, 325);(505, 416);(438, 529);(437, 686);(594, 416);(662, 528);(707, 686);(572, 168);(594, 168);(550, 191);(617, 190);(0, 0)
201;(572, 168);(572, 258);(505, 258);(460, 326);(392, 371);(639, 258);(707, 304);(752, 348);(505, 416);(438, 550);(437, 686);(594, 416);(662, 506);(706, 685);(550, 168);(573, 168);(549, 169);(595, 169);(0, 0)
202;(572, 168);(572, 258);(505, 236);(460, 326);(393, 371);(617, 258);(684, 325);(730, 370);(505, 416);(460, 550);(437, 686);(594, 416);(662, 506);(662, 663);(550, 146);(572, 146);(549, 168);(595, 168);(0, 0)
203;(572, 168);(572, 236);(505, 236);(460, 325);(415, 393);(617, 236);(662, 326);(707, 393);(505, 416);(460, 528);(437, 686);(594, 415);(662, 506);(640, 641);(550, 146);(572, 146);(528, 168);(595, 168);(0, 0)
204;(572, 146);(572, 236);(505, 236);(460, 325);(415, 393);(617, 236);(640, 326);(685, 394);(505, 416);(460, 528);(437, 686);(594, 415);(662, 528);(639, 619);(550, 146);(572, 146);(527, 168);(595, 168);(0, 0)
205;(572, 146);(572, 236);(505, 236);(460, 325);(415, 393);(617, 236);(640, 326);(685, 394);(505, 416);(460, 528);(437, 686);(594, 415);(662, 528);(639, 619);(550, 146);(572, 146);(527, 168);(595, 168);(0, 0)
206;(572, 168);(572, 236);(505, 236);(460, 326);(437, 393);(617, 236);(640, 348);(662, 416);(505, 416);(460, 528);(437, 686);(595, 416);(662, 529);(617, 618);(550, 146);(572, 146);(528, 168);(594, 168);(0, 0)
207;(572, 168);(572, 258);(505, 236);(482, 326);(460, 415);(617, 258);(639, 348);(640, 416);(527, 416);(460, 528);(437, 686);(595, 416);(640, 551);(617, 618);(550, 168);(572, 168);(528, 168);(595, 168);(0, 0)
208;(572, 169);(550, 258);(505, 258);(482, 348);(460, 416);(617, 259);(639, 370);(640, 438);(527, 438);(460, 529);(437, 686);(595, 438);(639, 551);(617, 619);(550, 168);(572, 168);(528, 190);(595, 190);(0, 0)
209;(572, 191);(572, 280);(505, 258);(482, 348);(482, 438);(617, 280);(639, 370);(640, 438);(527, 438);(482, 550);(437, 686);(595, 438);(617, 551);(617, 641);(550, 169);(572, 169);(549, 191);(595, 191);(0, 0)
210;(572, 191);(572, 259);(527, 259);(504, 348);(483, 438);(639, 280);(640, 370);(640, 416);(528, 438);(483, 550);(437, 686);(617, 438);(618, 550);(617, 641);(572, 169);(594, 169);(550, 191);(595, 191);(0, 0)
211;(572, 191);(572, 259);(527, 259);(504, 348);(483, 438);(639, 280);(640, 370);(640, 416);(528, 438);(483, 550);(437, 686);(617, 438);(639, 550);(617, 641);(572, 169);(594, 169);(550, 191);(595, 191);(0, 0)
212;(572, 169);(572, 258);(527, 258);(505, 348);(505, 416);(639, 258);(662, 348);(662, 416);(549, 416);(505, 529);(460, 663);(617, 416);(639, 529);(617, 641);(572, 168);(594, 168);(550, 191);(617, 190);(0, 0)
213;(572, 168);(594, 258);(527, 236);(505, 326);(505, 394);(640, 258);(662, 326);(662, 394);(550, 416);(505, 528);(460, 663);(617, 416);(639, 528);(617, 641);(572, 168);(594, 146);(550, 168);(617, 168);(0, 0)
214;(573, 146);(594, 236);(527, 236);(505, 304);(505, 393);(640, 236);(662, 325);(684, 393);(550, 393);(527, 528);(483, 641);(617, 394);(617, 528);(617, 640);(572, 146);(595, 146);(550, 168);(617, 168);(0, 0)
215;(594, 146);(594, 214);(528, 214);(527, 303);(505, 371);(640, 235);(662, 303);(684, 371);(550, 393);(527, 506);(527, 618);(617, 393);(617, 506);(617, 619);(572, 124);(595, 124);(550, 146);(617, 146);(0, 0)
216;(594, 145);(594, 213);(528, 213);(527, 303);(505, 371);(640, 213);(662, 303);(684, 371);(550, 371);(549, 506);(549, 618);(617, 371);(617, 506);(617, 618);(572, 124);(595, 123);(572, 146);(617, 146);(0, 0)
217;(594, 145);(594, 213);(528, 213);(527, 303);(505, 371);(640, 213);(662, 303);(684, 371);(550, 371);(549, 506);(549, 618);(617, 371);(617, 506);(617, 618);(572, 124);(595, 123);(572, 146);(617, 146);(0, 0)
218;(594, 145);(595, 213);(549, 213);(527, 303);(505, 371);(640, 213);(684, 303);(684, 371);(550, 371);(550, 505);(550, 596);(617, 371);(617, 505);(617, 618);(572, 124);(595, 123);(572, 146);(617, 146);(0, 0)
219;(594, 146);(595, 214);(549, 214);(527, 303);(505, 371);(640, 214);(684, 303);(685, 371);(550, 393);(572, 506);(572, 596);(617, 393);(617, 506);(617, 618);(572, 124);(595, 124);(572, 146);(617, 146);(0, 0)
220;(594, 146);(595, 235);(549, 236);(527, 304);(505, 371);(640, 236);(684, 304);(685, 371);(572, 393);(572, 506);(572, 596);(617, 393);(617, 506);(617, 618);(572, 146);(595, 146);(572, 146);(617, 146);(0, 0)
221;(595, 168);(595, 236);(550, 236);(527, 326);(505, 393);(640, 236);(684, 325);(707, 371);(572, 394);(572, 506);(595, 618);(639, 393);(617, 506);(617, 618);(594, 168);(595, 168);(572, 168);(617, 168);(0, 0)
222;(595, 191);(595, 258);(550, 258);(505, 326);(483, 393);(640, 258);(684, 326);(707, 371);(572, 416);(572, 528);(595, 618);(639, 416);(617, 528);(617, 618);(573, 169);(595, 169);(572, 191);(617, 191);(0, 0)
223;(595, 191);(595, 258);(550, 258);(505, 326);(483, 393);(640, 258);(684, 326);(707, 371);(572, 416);(572, 528);(595, 618);(639, 416);(617, 528);(617, 618);(573, 169);(595, 169);(572, 191);(617, 191);(0, 0)
224;(595, 191);(595, 258);(550, 258);(505, 326);(482, 371);(640, 258);(684, 325);(707, 349);(572, 416);(573, 528);(595, 618);(639, 416);(617, 528);(617, 618);(594, 190);(595, 190);(572, 191);(617, 191);(0, 0)
225;(595, 168);(595, 236);(550, 258);(527, 303);(483, 348);(640, 236);(684, 303);(707, 326);(572, 415);(572, 506);(595, 618);(639, 394);(617, 506);(617, 618);(594, 168);(595, 168);(572, 169);(617, 169);(0, 0)
226;(595, 146);(595, 235);(550, 235);(505, 303);(505, 303);(640, 235);(684, 281);(685, 281);(572, 393);(572, 505);(595, 618);(639, 393);(617, 505);(639, 618);(594, 146);(595, 146);(572, 168);(617, 168);(0, 0)
227;(595, 145);(595, 213);(550, 213);(505, 280);(527, 258);(640, 213);(685, 259);(684, 258);(572, 371);(572, 483);(594, 596);(639, 370);(617, 483);(639, 596);(594, 123);(595, 124);(572, 146);(617, 146);(0, 0)
228;(595, 123);(595, 191);(550, 191);(505, 258);(527, 236);(640, 191);(707, 258);(684, 236);(572, 348);(572, 461);(594, 574);(639, 348);(617, 461);(618, 595);(594, 123);(595, 123);(572, 123);(617, 123);(0, 0)
229;(595, 123);(595, 191);(550, 191);(505, 258);(527, 236);(640, 191);(707, 258);(684, 236);(572, 348);(572, 461);(594, 574);(639, 348);(617, 461);(618, 595);(594, 123);(595, 123);(572, 123);(617, 123);(0, 0)
230;(595, 123);(595, 190);(550, 191);(505, 236);(527, 213);(640, 190);(707, 236);(684, 213);(572, 348);(572, 461);(573, 573);(617, 348);(617, 461);(617, 573);(594, 101);(595, 101);(572, 123);(617, 123);(0, 0)
231;(595, 123);(595, 168);(550, 169);(482, 213);(527, 191);(640, 168);(707, 235);(684, 190);(572, 348);(572, 461);(573, 573);(617, 326);(617, 461);(617, 573);(594, 101);(595, 101);(572, 123);(617, 123);(0, 0)
232;(595, 123);(595, 190);(550, 191);(504, 191);(527, 168);(640, 191);(729, 213);(684, 168);(572, 348);(572, 461);(573, 573);(617, 348);(617, 461);(617, 573);(594, 123);(595, 123);(572, 123);(617, 123);(0, 0)
233;(595, 123);(595, 191);(550, 191);(482, 190);(505, 146);(640, 191);(729, 191);(684, 146);(572, 348);(572, 461);(572, 573);(617, 348);(617, 461);(617, 573);(594, 123);(595, 123);(572, 124);(617, 124);(0, 0)
234;(595, 146);(595, 191);(550, 191);(482, 190);(505, 123);(640, 191);(729, 190);(685, 123);(572, 370);(572, 483);(572, 595);(617, 370);(617, 483);(617, 574);(594, 145);(595, 145);(572, 146);(617, 146);(0, 0)
