;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
117;(886, 146);(864, 191);(841, 191);(842, 168);(909, 78);(909, 191);(976, 191);(1044, 123);(864, 370);(841, 483);(819, 596);(909, 349);(954, 461);(999, 596);(864, 146);(909, 123);(864, 168);(887, 146);(0, 0)
118;(909, 146);(887, 213);(864, 191);(864, 145);(909, 56);(931, 213);(999, 168);(1044, 101);(886, 371);(842, 483);(842, 596);(932, 371);(998, 483);(1043, 596);(887, 124);(909, 124);(887, 146);(976, 146);(0, 0)
119;(909, 168);(909, 213);(864, 213);(886, 124);(887, 56);(954, 213);(999, 168);(1044, 100);(887, 393);(864, 505);(864, 596);(954, 371);(999, 484);(1044, 618);(908, 146);(909, 146);(887, 168);(931, 168);(0, 0)
120;(931, 169);(932, 235);(887, 236);(886, 168);(887, 78);(976, 235);(1021, 146);(1022, 78);(909, 393);(887, 506);(864, 618);(977, 393);(1021, 506);(1044, 619);(931, 168);(932, 168);(909, 191);(954, 169);(0, 0)
121;(954, 191);(954, 236);(909, 236);(887, 168);(886, 79);(999, 236);(1021, 168);(1021, 79);(932, 416);(931, 528);(886, 619);(999, 394);(1044, 528);(1066, 640);(932, 169);(954, 169);(931, 191);(976, 191);(0, 0)
122;(976, 191);(976, 236);(931, 236);(887, 168);(864, 101);(1021, 236);(1022, 168);(1021, 79);(954, 416);(931, 528);(886, 619);(1021, 415);(1044, 528);(1066, 641);(954, 191);(976, 191);(954, 191);(999, 191);(0, 0)
123;(976, 191);(976, 236);(931, 236);(887, 168);(864, 101);(1021, 236);(1022, 168);(1021, 79);(954, 416);(931, 528);(886, 619);(1021, 415);(1044, 528);(1066, 641);(954, 191);(976, 191);(954, 191);(999, 191);(0, 0)
124;(977, 191);(998, 236);(932, 236);(887, 191);(842, 123);(1043, 236);(1043, 146);(1021, 79);(954, 415);(909, 506);(886, 618);(1043, 394);(1066, 528);(1066, 640);(976, 169);(999, 168);(954, 191);(1021, 191);(0, 0)
125;(998, 168);(999, 214);(954, 236);(909, 213);(841, 146);(1044, 214);(1044, 146);(1021, 79);(976, 393);(909, 483);(886, 595);(1043, 393);(1044, 506);(1066, 640);(976, 168);(999, 168);(954, 168);(1021, 168);(0, 0)
126;(998, 146);(1021, 213);(954, 213);(887, 213);(819, 169);(1066, 191);(1066, 191);(1021, 101);(976, 371);(909, 460);(886, 551);(1043, 371);(1044, 505);(1066, 618);(976, 146);(999, 146);(976, 146);(1021, 146);(0, 0)
127;(977, 146);(1021, 191);(976, 213);(909, 213);(819, 213);(1066, 191);(1066, 191);(1021, 146);(976, 348);(887, 416);(887, 528);(1044, 371);(1044, 483);(1066, 618);(976, 124);(999, 145);(1022, 146);(1021, 124);(0, 0)
128;(998, 145);(1021, 191);(976, 191);(909, 236);(841, 236);(1067, 191);(1066, 191);(999, 169);(977, 326);(887, 371);(887, 484);(1044, 348);(1044, 461);(1067, 596);(977, 123);(999, 123);(999, 145);(1043, 124);(0, 0)
129;(998, 145);(1021, 191);(976, 191);(909, 236);(841, 236);(1067, 191);(1066, 191);(999, 169);(977, 326);(887, 371);(887, 484);(1044, 348);(1044, 461);(1067, 596);(977, 123);(999, 123);(999, 145);(1043, 124);(0, 0)
130;(998, 145);(1022, 191);(976, 213);(931, 258);(864, 281);(1066, 191);(1066, 214);(999, 214);(977, 326);(887, 348);(887, 461);(1044, 348);(1066, 461);(1067, 596);(999, 123);(999, 123);(1066, 168);(1043, 145);(0, 0)
131;(998, 145);(1022, 191);(977, 213);(954, 259);(909, 303);(1067, 191);(1066, 236);(1021, 259);(977, 326);(909, 325);(887, 438);(1044, 348);(1066, 483);(1088, 596);(999, 123);(999, 124);(1044, 168);(1043, 145);(0, 0)
132;(999, 146);(1022, 213);(998, 213);(976, 281);(932, 303);(1067, 213);(1066, 281);(1021, 304);(977, 348);(909, 281);(887, 416);(1044, 370);(1066, 483);(1089, 596);(998, 146);(999, 146);(1044, 168);(1043, 146);(0, 0)
133;(999, 168);(1043, 214);(999, 236);(977, 303);(976, 303);(1067, 213);(1066, 303);(1044, 348);(999, 348);(909, 281);(887, 416);(1044, 371);(1066, 484);(1089, 618);(999, 146);(1021, 146);(1044, 191);(1044, 168);(0, 0)
134;(999, 169);(1044, 236);(999, 258);(999, 326);(976, 349);(1088, 236);(1067, 325);(1044, 371);(999, 371);(931, 303);(887, 415);(1044, 393);(1066, 506);(1089, 618);(999, 168);(1021, 168);(1021, 169);(1044, 169);(0, 0)
135;(999, 169);(1044, 236);(999, 258);(999, 326);(976, 349);(1088, 236);(1067, 325);(1044, 371);(999, 371);(931, 303);(887, 415);(1044, 393);(1066, 506);(1089, 618);(999, 168);(1021, 168);(1021, 169);(1044, 169);(0, 0)
136;(999, 191);(1044, 258);(999, 258);(999, 348);(954, 303);(1088, 236);(1088, 326);(1044, 393);(999, 371);(931, 303);(887, 416);(1044, 394);(1066, 506);(1089, 640);(999, 191);(1021, 190);(1021, 191);(1044, 191);(0, 0)
137;(999, 191);(1044, 258);(999, 259);(999, 348);(977, 371);(1089, 258);(1067, 326);(1044, 371);(999, 393);(931, 325);(865, 416);(1066, 415);(1066, 528);(1089, 640);(999, 191);(1021, 191);(1044, 213);(1044, 191);(0, 0)
138;(999, 191);(1044, 258);(999, 258);(977, 326);(977, 348);(1088, 258);(1066, 326);(1043, 348);(999, 371);(909, 326);(864, 438);(1044, 394);(1066, 506);(1089, 640);(999, 190);(1021, 190);(1044, 213);(1044, 191);(0, 0)
139;(1021, 169);(1044, 236);(999, 258);(954, 326);(976, 303);(1088, 236);(1066, 281);(999, 281);(998, 371);(909, 326);(864, 439);(1044, 393);(1066, 506);(1089, 619);(999, 168);(1021, 168);(1021, 168);(1044, 169);(0, 0)
140;(1021, 168);(1022, 214);(977, 235);(932, 281);(864, 325);(1088, 213);(1066, 236);(999, 235);(976, 349);(887, 348);(864, 461);(1043, 371);(1066, 505);(1089, 618);(999, 146);(1021, 146);(999, 168);(1044, 168);(0, 0)
141;(1021, 168);(1022, 214);(977, 235);(932, 281);(864, 325);(1088, 213);(1066, 236);(999, 235);(976, 349);(887, 348);(864, 461);(1043, 371);(1066, 505);(1089, 618);(999, 146);(1021, 146);(999, 168);(1044, 168);(0, 0)
142;(1021, 146);(1021, 213);(976, 213);(909, 258);(842, 280);(1066, 191);(1066, 213);(999, 168);(976, 348);(886, 348);(842, 483);(1022, 371);(1044, 483);(1089, 596);(999, 146);(1021, 146);(999, 146);(1044, 146);(0, 0)
143;(999, 146);(1021, 213);(976, 213);(909, 236);(819, 236);(1044, 191);(1066, 191);(1021, 124);(954, 348);(886, 371);(842, 506);(1021, 371);(1044, 483);(1088, 596);(998, 146);(999, 146);(999, 146);(1021, 146);(0, 0)
144;(999, 146);(999, 191);(954, 213);(887, 213);(819, 191);(1044, 191);(1066, 168);(999, 78);(954, 348);(864, 416);(841, 528);(1021, 370);(1044, 483);(1066, 596);(977, 145);(999, 124);(976, 146);(1021, 146);(0, 0)
145;(998, 146);(998, 191);(953, 213);(886, 191);(819, 168);(1022, 191);(1022, 123);(999, 56);(932, 349);(864, 460);(841, 551);(999, 371);(1022, 483);(1066, 596);(976, 146);(999, 146);(954, 146);(1021, 146);(0, 0)
146;(976, 168);(976, 213);(931, 213);(886, 191);(819, 124);(1021, 213);(1022, 123);(999, 56);(931, 371);(886, 461);(842, 573);(999, 371);(1021, 483);(1044, 596);(976, 146);(998, 146);(954, 168);(999, 168);(0, 0)
147;(976, 168);(976, 213);(931, 213);(886, 191);(819, 124);(1021, 213);(1022, 123);(999, 56);(931, 371);(886, 461);(842, 573);(999, 371);(1021, 483);(1044, 596);(976, 146);(998, 146);(954, 168);(999, 168);(0, 0)
148;(976, 169);(954, 214);(909, 235);(864, 169);(841, 101);(999, 214);(1021, 124);(999, 56);(909, 371);(887, 505);(842, 618);(977, 393);(1021, 505);(1022, 596);(954, 168);(976, 168);(932, 168);(998, 168);(0, 0)
149;(954, 191);(953, 236);(887, 236);(864, 168);(842, 100);(998, 236);(1021, 168);(1021, 79);(909, 394);(887, 506);(864, 618);(976, 394);(999, 506);(1021, 618);(953, 190);(954, 191);(931, 191);(976, 191);(0, 0)
150;(932, 213);(931, 258);(886, 258);(864, 168);(864, 101);(976, 258);(1021, 169);(1021, 101);(887, 416);(886, 528);(842, 618);(954, 416);(999, 528);(1021, 618);(931, 191);(954, 191);(909, 191);(954, 213);(0, 0)
151;(931, 213);(909, 258);(886, 258);(864, 191);(886, 101);(954, 258);(1021, 191);(1044, 123);(886, 416);(864, 528);(842, 618);(953, 416);(999, 528);(1021, 618);(931, 191);(932, 191);(909, 213);(932, 213);(0, 0)
152;(931, 191);(909, 258);(864, 236);(886, 168);(887, 101);(932, 258);(999, 235);(1044, 168);(886, 416);(864, 528);(842, 618);(932, 415);(999, 505);(1021, 596);(909, 191);(931, 191);(887, 191);(931, 213);(0, 0)
153;(931, 191);(909, 258);(864, 236);(886, 168);(887, 101);(953, 258);(998, 236);(1044, 168);(886, 416);(864, 528);(842, 618);(932, 415);(999, 505);(1021, 596);(909, 191);(931, 191);(908, 191);(931, 213);(0, 0)
154;(931, 190);(887, 236);(864, 235);(864, 213);(909, 123);(931, 236);(999, 235);(1066, 190);(886, 393);(864, 506);(842, 618);(932, 393);(1021, 483);(1021, 595);(909, 168);(909, 168);(887, 191);(909, 191);(0, 0)
155;(931, 169);(887, 214);(864, 213);(864, 213);(909, 146);(931, 235);(998, 236);(1066, 213);(886, 371);(864, 505);(842, 618);(932, 371);(1021, 438);(1021, 551);(909, 168);(909, 168);(887, 168);(909, 168);(0, 0)
156;(909, 146);(887, 213);(842, 191);(864, 214);(931, 191);(931, 213);(977, 236);(1066, 236);(886, 371);(864, 483);(842, 596);(931, 348);(1021, 416);(1021, 529);(887, 146);(909, 146);(864, 146);(931, 146);(0, 0)
157;(887, 146);(886, 191);(842, 191);(864, 236);(932, 213);(931, 191);(954, 258);(1022, 281);(886, 348);(864, 483);(842, 596);(931, 348);(1022, 393);(1021, 506);(886, 124);(909, 124);(864, 146);(909, 146);(0, 0)
158;(887, 146);(886, 213);(842, 191);(886, 258);(909, 280);(909, 213);(954, 280);(999, 303);(864, 349);(864, 483);(842, 596);(931, 348);(1021, 349);(1021, 483);(886, 124);(909, 124);(864, 146);(909, 146);(0, 0)
159;(887, 146);(886, 213);(842, 191);(886, 258);(909, 280);(909, 213);(954, 280);(999, 303);(864, 349);(864, 483);(842, 596);(931, 348);(1021, 349);(1021, 483);(886, 124);(909, 124);(864, 146);(909, 146);(0, 0)
160;(887, 146);(886, 213);(842, 213);(864, 258);(909, 325);(909, 213);(931, 280);(932, 303);(864, 349);(864, 483);(842, 596);(909, 348);(1022, 326);(1021, 461);(886, 145);(909, 145);(864, 146);(909, 146);(0, 0)
161;(887, 146);(886, 214);(842, 214);(864, 281);(887, 348);(909, 235);(909, 303);(931, 348);(864, 371);(864, 483);(841, 596);(931, 348);(1021, 326);(1021, 460);(886, 146);(887, 146);(864, 168);(909, 168);(0, 0)
162;(887, 168);(886, 236);(842, 236);(864, 325);(886, 393);(909, 236);(909, 304);(931, 371);(864, 371);(864, 506);(819, 618);(931, 349);(1021, 304);(1021, 438);(886, 168);(887, 168);(864, 169);(909, 168);(0, 0)
163;(887, 190);(886, 258);(842, 258);(864, 348);(886, 415);(909, 258);(909, 326);(931, 415);(864, 393);(864, 506);(819, 618);(909, 371);(999, 325);(1022, 438);(886, 169);(887, 169);(864, 191);(909, 191);(0, 0)
164;(887, 191);(865, 258);(842, 258);(864, 348);(886, 416);(909, 258);(909, 326);(932, 416);(864, 415);(864, 528);(819, 618);(931, 371);(999, 326);(1043, 438);(886, 191);(887, 190);(864, 191);(909, 191);(0, 0)
165;(887, 191);(865, 258);(842, 258);(864, 348);(886, 416);(909, 258);(909, 326);(932, 416);(864, 415);(864, 528);(819, 618);(931, 371);(999, 326);(1043, 438);(886, 191);(887, 190);(864, 191);(909, 191);(0, 0)
166;(886, 191);(886, 258);(842, 258);(864, 326);(887, 393);(909, 259);(931, 348);(931, 371);(864, 394);(864, 528);(819, 618);(931, 371);(999, 326);(1044, 439);(886, 191);(887, 191);(864, 191);(909, 191);(0, 0)
167;(887, 190);(886, 258);(842, 258);(886, 326);(931, 349);(909, 258);(932, 325);(954, 348);(864, 394);(864, 506);(819, 618);(931, 371);(1021, 326);(1066, 461);(886, 169);(887, 168);(864, 191);(909, 191);(0, 0)
168;(887, 168);(886, 236);(842, 235);(864, 280);(931, 303);(931, 236);(954, 303);(976, 303);(864, 393);(864, 505);(819, 618);(931, 370);(1021, 348);(1066, 461);(886, 168);(887, 168);(864, 168);(909, 168);(0, 0)
169;(887, 146);(887, 213);(842, 213);(864, 236);(932, 235);(931, 213);(977, 280);(1044, 303);(886, 371);(864, 483);(819, 596);(932, 348);(1044, 348);(1066, 483);(886, 146);(909, 146);(864, 168);(909, 146);(0, 0)
170;(887, 146);(887, 191);(864, 191);(865, 213);(931, 190);(932, 213);(999, 236);(1066, 258);(886, 370);(864, 483);(841, 596);(953, 348);(1044, 371);(1067, 506);(886, 145);(909, 124);(864, 146);(909, 146);(0, 0)
171;(887, 146);(887, 191);(864, 191);(886, 213);(931, 190);(932, 213);(999, 236);(1066, 258);(886, 349);(864, 483);(820, 596);(953, 348);(1044, 371);(1067, 506);(887, 145);(909, 124);(864, 146);(909, 146);(0, 0)
172;(909, 124);(909, 191);(864, 191);(864, 191);(931, 145);(932, 191);(1021, 213);(1089, 213);(887, 349);(864, 483);(841, 595);(954, 348);(1044, 393);(1067, 528);(887, 123);(909, 123);(864, 146);(931, 146);(0, 0)
173;(931, 145);(909, 191);(864, 191);(886, 168);(931, 79);(932, 191);(1021, 191);(1089, 168);(909, 348);(864, 461);(842, 574);(954, 326);(1043, 416);(1066, 551);(909, 124);(887, 123);(886, 168);(931, 101);(0, 0)
174;(931, 145);(909, 191);(886, 191);(886, 168);(909, 78);(954, 191);(1021, 191);(1089, 145);(909, 349);(886, 483);(842, 574);(976, 348);(1021, 460);(1066, 573);(909, 123);(931, 123);(909, 146);(864, 146);(0, 0)
175;(932, 146);(931, 213);(887, 213);(886, 146);(909, 56);(976, 213);(1044, 168);(1089, 101);(909, 371);(886, 483);(864, 596);(976, 370);(1021, 483);(1043, 596);(931, 146);(954, 146);(909, 146);(976, 124);(0, 0)
176;(954, 168);(932, 213);(887, 214);(887, 146);(887, 78);(977, 213);(1044, 168);(1067, 101);(909, 393);(887, 505);(864, 618);(977, 371);(999, 505);(1021, 618);(932, 168);(954, 168);(909, 168);(954, 168);(0, 0)
177;(954, 168);(932, 213);(908, 213);(887, 146);(887, 78);(977, 213);(1044, 168);(1067, 101);(909, 393);(887, 505);(864, 618);(977, 371);(999, 505);(1021, 618);(932, 168);(954, 168);(909, 168);(954, 168);(0, 0)
178;(954, 190);(954, 236);(909, 236);(886, 146);(886, 79);(999, 236);(1044, 146);(1066, 78);(931, 394);(909, 506);(864, 618);(999, 393);(999, 506);(999, 619);(953, 169);(954, 168);(931, 191);(976, 191);(0, 0)
179;(954, 191);(954, 236);(909, 236);(886, 168);(864, 101);(1021, 236);(1044, 146);(1044, 78);(932, 415);(909, 528);(864, 618);(999, 394);(1021, 528);(999, 619);(954, 169);(976, 190);(932, 191);(977, 191);(0, 0)
180;(976, 191);(976, 236);(931, 236);(864, 191);(842, 123);(1021, 236);(1043, 168);(1021, 79);(932, 415);(887, 506);(864, 596);(999, 394);(1021, 506);(1021, 619);(954, 169);(977, 169);(954, 191);(999, 191);(0, 0)
181;(976, 168);(977, 235);(932, 236);(886, 213);(841, 168);(1021, 235);(1022, 146);(1021, 79);(932, 393);(886, 483);(864, 595);(999, 393);(1021, 506);(1021, 618);(976, 168);(977, 168);(954, 169);(999, 169);(0, 0)
182;(976, 168);(998, 213);(953, 214);(864, 213);(797, 169);(1022, 213);(1044, 191);(999, 101);(932, 371);(865, 460);(864, 573);(999, 393);(1021, 505);(1021, 618);(976, 146);(998, 146);(954, 168);(999, 168);(0, 0)
183;(976, 168);(998, 213);(953, 214);(864, 213);(797, 169);(1022, 213);(1044, 191);(999, 101);(932, 371);(865, 460);(864, 573);(999, 393);(1021, 505);(1021, 618);(976, 146);(998, 146);(954, 168);(999, 168);(0, 0)
184;(976, 146);(998, 213);(953, 213);(864, 213);(797, 213);(1022, 191);(1044, 191);(1021, 146);(932, 348);(864, 416);(864, 550);(999, 371);(999, 483);(1021, 618);(954, 124);(977, 124);(976, 146);(999, 146);(0, 0)
185;(954, 145);(998, 191);(953, 191);(865, 236);(797, 236);(1043, 190);(1044, 191);(999, 168);(954, 326);(864, 393);(864, 506);(999, 349);(999, 483);(1021, 596);(954, 123);(976, 123);(976, 145);(999, 124);(0, 0)
186;(954, 124);(998, 191);(953, 191);(886, 258);(819, 281);(1043, 190);(1043, 213);(976, 213);(932, 326);(842, 371);(864, 483);(999, 348);(999, 461);(1021, 596);(954, 123);(976, 123);(931, 326);(999, 124);(0, 0)
187;(954, 145);(977, 191);(932, 191);(909, 259);(841, 303);(1022, 190);(1043, 236);(999, 258);(932, 326);(842, 348);(842, 461);(999, 348);(999, 461);(1021, 596);(954, 123);(976, 123);(976, 145);(999, 124);(0, 0)
188;(954, 146);(977, 191);(932, 213);(909, 281);(886, 304);(1022, 191);(1043, 258);(999, 303);(931, 326);(842, 326);(842, 461);(999, 349);(999, 483);(1021, 618);(954, 124);(954, 124);(999, 168);(999, 145);(0, 0)
189;(954, 146);(977, 191);(932, 213);(909, 281);(886, 304);(1022, 191);(1043, 258);(999, 303);(931, 326);(842, 326);(842, 461);(999, 349);(999, 483);(1021, 618);(954, 124);(954, 124);(999, 168);(999, 145);(0, 0)
190;(954, 146);(977, 213);(932, 214);(931, 303);(887, 326);(1022, 213);(1022, 303);(999, 348);(932, 349);(842, 303);(842, 438);(999, 371);(999, 505);(1021, 618);(954, 146);(954, 146);(954, 146);(998, 146);(0, 0)
191;(954, 168);(977, 236);(932, 236);(932, 326);(909, 370);(1022, 235);(1022, 304);(1021, 371);(932, 393);(864, 303);(842, 438);(999, 393);(999, 506);(1021, 619);(932, 168);(954, 168);(999, 191);(998, 168);(0, 0)
192;(954, 191);(977, 258);(932, 258);(931, 348);(909, 393);(1021, 236);(1022, 326);(1021, 393);(932, 393);(864, 304);(842, 438);(999, 415);(999, 528);(1021, 640);(932, 190);(954, 168);(999, 213);(998, 190);(0, 0)
193;(932, 191);(976, 258);(932, 258);(931, 326);(887, 326);(1021, 258);(1021, 326);(999, 393);(931, 371);(864, 304);(841, 438);(977, 415);(999, 528);(1021, 640);(932, 191);(954, 169);(954, 191);(998, 191);(0, 0)
194;(953, 190);(976, 258);(931, 258);(909, 326);(887, 326);(1021, 236);(999, 326);(954, 370);(931, 371);(842, 303);(819, 438);(976, 393);(998, 506);(1021, 640);(932, 169);(954, 168);(954, 190);(998, 190);(0, 0)
195;(953, 190);(976, 258);(931, 258);(909, 326);(887, 326);(1021, 236);(999, 326);(954, 370);(931, 371);(842, 303);(819, 438);(976, 393);(998, 506);(1021, 640);(932, 169);(954, 168);(954, 190);(998, 190);(0, 0)
196;(932, 168);(976, 236);(931, 236);(886, 303);(842, 304);(1021, 236);(976, 303);(932, 303);(909, 371);(841, 326);(797, 438);(954, 393);(977, 506);(1021, 619);(932, 168);(954, 168);(977, 191);(977, 168);(0, 0)
197;(932, 168);(954, 214);(909, 214);(864, 280);(796, 303);(999, 213);(977, 236);(909, 236);(909, 348);(819, 326);(796, 439);(954, 371);(976, 483);(1021, 618);(931, 146);(954, 146);(976, 191);(976, 168);(0, 0)
198;(931, 146);(954, 191);(887, 213);(842, 236);(774, 258);(999, 191);(976, 213);(909, 191);(887, 348);(797, 326);(774, 461);(954, 371);(976, 483);(999, 618);(931, 145);(932, 145);(909, 146);(976, 146);(0, 0)
199;(931, 146);(932, 191);(909, 191);(820, 213);(752, 213);(977, 191);(976, 191);(909, 124);(886, 348);(796, 348);(752, 483);(932, 371);(954, 483);(977, 618);(931, 145);(931, 124);(931, 168);(954, 146);(0, 0)
200;(908, 146);(931, 191);(886, 213);(819, 191);(752, 168);(976, 191);(976, 169);(909, 101);(864, 348);(774, 371);(729, 506);(931, 370);(954, 483);(976, 618);(887, 145);(909, 145);(909, 146);(931, 146);(0, 0)
201;(909, 146);(931, 191);(886, 213);(819, 191);(752, 168);(976, 191);(976, 169);(909, 101);(864, 348);(774, 371);(729, 506);(931, 370);(954, 483);(976, 618);(887, 145);(909, 145);(909, 146);(931, 146);(0, 0)
202;(887, 146);(909, 191);(864, 213);(819, 191);(752, 145);(954, 191);(931, 123);(908, 78);(864, 348);(774, 438);(707, 550);(909, 371);(932, 483);(954, 618);(887, 146);(909, 146);(886, 146);(909, 146);(0, 0)
203;(886, 168);(887, 213);(842, 213);(797, 168);(752, 101);(932, 213);(931, 123);(909, 56);(842, 371);(752, 461);(707, 573);(909, 371);(931, 505);(932, 618);(864, 146);(887, 146);(864, 168);(909, 168);(0, 0)
204;(864, 190);(864, 235);(820, 235);(796, 146);(774, 78);(909, 235);(931, 124);(909, 56);(819, 393);(774, 483);(707, 596);(908, 393);(909, 506);(931, 619);(864, 168);(886, 168);(842, 168);(887, 169);(0, 0)
205;(842, 191);(842, 236);(797, 236);(796, 146);(796, 78);(909, 236);(931, 146);(931, 56);(819, 393);(752, 506);(707, 618);(886, 394);(909, 506);(931, 619);(842, 169);(864, 169);(819, 190);(886, 190);(0, 0)
206;(841, 191);(820, 236);(796, 236);(796, 168);(797, 78);(886, 236);(909, 168);(932, 78);(796, 415);(730, 506);(707, 640);(864, 415);(909, 528);(931, 640);(819, 169);(842, 169);(819, 190);(864, 191);(0, 0)
207;(841, 191);(820, 236);(796, 236);(796, 168);(797, 78);(886, 236);(909, 168);(932, 78);(796, 415);(730, 506);(707, 640);(864, 415);(909, 528);(931, 640);(819, 169);(842, 169);(797, 191);(864, 191);(0, 0)
208;(819, 190);(797, 236);(774, 235);(774, 168);(819, 100);(842, 236);(909, 169);(953, 123);(774, 393);(707, 506);(685, 641);(841, 393);(886, 528);(931, 619);(797, 168);(819, 168);(774, 191);(841, 190);(0, 0)
209;(797, 190);(774, 235);(751, 214);(752, 191);(819, 101);(819, 236);(886, 213);(954, 146);(730, 394);(706, 506);(685, 641);(797, 393);(864, 506);(909, 618);(796, 168);(819, 168);(774, 190);(774, 236);(0, 0)
210;(774, 168);(752, 236);(707, 214);(729, 213);(819, 146);(797, 236);(864, 235);(954, 190);(707, 394);(684, 506);(685, 641);(774, 393);(841, 506);(886, 618);(752, 168);(774, 168);(751, 168);(774, 169);(0, 0)
211;(751, 168);(730, 235);(685, 213);(729, 236);(797, 191);(774, 236);(842, 236);(931, 235);(685, 393);(684, 506);(685, 641);(752, 393);(797, 484);(819, 618);(729, 168);(752, 168);(729, 168);(774, 190);(0, 0)
212;(707, 168);(707, 235);(662, 214);(707, 258);(774, 258);(752, 236);(819, 259);(909, 280);(662, 393);(662, 528);(684, 641);(730, 393);(775, 506);(752, 596);(707, 168);(729, 168);(685, 168);(751, 169);(0, 0)
213;(707, 168);(707, 235);(662, 214);(707, 258);(774, 258);(752, 236);(819, 259);(909, 280);(662, 393);(662, 528);(684, 641);(730, 393);(775, 506);(752, 596);(707, 168);(729, 168);(685, 168);(751, 169);(0, 0)
214;(706, 168);(685, 236);(640, 236);(662, 281);(729, 304);(730, 236);(797, 281);(886, 326);(662, 394);(662, 528);(684, 641);(707, 393);(752, 528);(707, 595);(684, 168);(707, 168);(684, 169);(729, 169);(0, 0)
215;(684, 169);(684, 236);(639, 236);(639, 325);(662, 371);(707, 236);(774, 304);(841, 349);(640, 394);(662, 528);(684, 641);(707, 394);(707, 528);(640, 596);(662, 168);(684, 168);(640, 190);(707, 190);(0, 0)
216;(662, 191);(661, 258);(595, 258);(595, 348);(595, 415);(707, 258);(730, 326);(796, 393);(639, 416);(640, 528);(684, 641);(684, 416);(684, 528);(595, 596);(640, 169);(662, 169);(639, 191);(684, 191);(0, 0)
217;(639, 191);(639, 258);(573, 258);(572, 348);(550, 416);(684, 258);(707, 348);(729, 416);(595, 416);(639, 528);(684, 641);(662, 416);(639, 528);(550, 618);(617, 190);(640, 190);(617, 191);(662, 191);(0, 0)
218;(617, 191);(617, 259);(572, 258);(527, 348);(483, 415);(662, 259);(684, 348);(684, 416);(573, 416);(617, 528);(662, 641);(639, 416);(617, 528);(528, 618);(617, 191);(617, 191);(595, 191);(640, 191);(0, 0)
219;(617, 191);(617, 259);(572, 258);(527, 348);(483, 415);(662, 259);(684, 348);(684, 416);(573, 416);(617, 528);(662, 641);(639, 416);(617, 528);(528, 618);(617, 191);(617, 191);(595, 191);(640, 191);(0, 0)
220;(595, 191);(595, 258);(550, 258);(505, 326);(438, 393);(640, 259);(640, 326);(617, 393);(550, 416);(595, 528);(640, 640);(617, 416);(594, 528);(528, 618);(595, 191);(617, 191);(572, 191);(618, 191);(0, 0)
221;(594, 191);(573, 258);(527, 258);(482, 303);(415, 348);(639, 258);(617, 326);(550, 348);(550, 394);(572, 506);(617, 618);(595, 415);(572, 506);(527, 618);(572, 190);(595, 190);(572, 191);(617, 191);(0, 0)
222;(572, 190);(572, 236);(527, 236);(460, 281);(392, 303);(617, 236);(572, 281);(505, 281);(527, 393);(549, 484);(572, 596);(594, 393);(572, 506);(550, 596);(550, 168);(572, 168);(550, 191);(595, 191);(0, 0)
223;(550, 168);(550, 235);(505, 235);(437, 258);(370, 258);(594, 236);(550, 258);(483, 236);(505, 371);(505, 483);(527, 574);(572, 393);(550, 505);(549, 596);(549, 168);(550, 168);(527, 168);(572, 168);(0, 0)
224;(527, 168);(527, 213);(482, 213);(415, 214);(347, 213);(572, 213);(550, 235);(482, 191);(482, 371);(482, 483);(482, 574);(549, 371);(549, 484);(528, 618);(527, 146);(549, 146);(505, 168);(572, 168);(0, 0)
225;(527, 168);(527, 213);(482, 213);(415, 214);(347, 213);(572, 213);(550, 235);(482, 191);(482, 371);(482, 483);(482, 574);(549, 371);(549, 484);(528, 618);(527, 146);(549, 146);(505, 168);(572, 168);(0, 0)
226;(527, 146);(505, 191);(482, 191);(415, 191);(348, 169);(550, 191);(527, 191);(459, 124);(460, 349);(438, 461);(437, 573);(527, 371);(527, 483);(549, 618);(505, 146);(527, 146);(505, 146);(549, 146);(0, 0)
227;(483, 123);(505, 191);(460, 191);(393, 190);(326, 145);(528, 191);(527, 191);(459, 101);(438, 348);(415, 461);(392, 573);(505, 349);(527, 483);(527, 596);(504, 145);(505, 123);(482, 168);(527, 145);(0, 0)
228;(460, 146);(482, 191);(437, 191);(370, 168);(325, 101);(505, 191);(527, 169);(460, 78);(415, 348);(392, 461);(348, 574);(483, 349);(505, 483);(505, 596);(437, 146);(482, 146);(437, 146);(460, 146);(0, 0)
229;(438, 146);(460, 213);(415, 213);(370, 168);(325, 101);(504, 213);(482, 124);(460, 78);(415, 370);(370, 483);(325, 596);(460, 371);(483, 483);(505, 596);(438, 145);(460, 124);(415, 146);(482, 168);(0, 0)
230;(437, 168);(437, 213);(393, 213);(348, 146);(325, 78);(482, 213);(483, 190);(460, 78);(392, 371);(347, 483);(302, 596);(460, 371);(460, 484);(482, 618);(415, 168);(438, 168);(415, 168);(460, 168);(0, 0)
231;(437, 168);(437, 213);(393, 213);(348, 146);(325, 78);(482, 213);(483, 190);(460, 78);(392, 371);(347, 483);(303, 596);(460, 371);(460, 484);(482, 618);(415, 168);(438, 168);(415, 168);(460, 168);(0, 0)
