;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
0;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 168);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 56);(550, 56);(505, 78);(572, 78);(0, 0)
1;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 168);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 56);(550, 56);(505, 78);(572, 78);(0, 0)
2;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 168);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 56);(550, 56);(505, 78);(572, 78);(0, 0)
3;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 168);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 56);(550, 56);(505, 78);(572, 78);(0, 0)
4;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 168);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 56);(550, 56);(505, 78);(572, 78);(0, 0)
5;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 169);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 56);(505, 78);(572, 78);(0, 0)
6;(528, 78);(549, 168);(482, 168);(460, 280);(460, 370);(595, 169);(617, 281);(617, 371);(505, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 78);(572, 78);(0, 0)
7;(528, 78);(549, 168);(482, 168);(460, 281);(460, 370);(595, 169);(617, 281);(617, 371);(504, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 78);(572, 79);(0, 0)
8;(528, 78);(549, 168);(482, 168);(460, 281);(460, 370);(595, 169);(617, 281);(617, 371);(504, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 78);(572, 79);(0, 0)
9;(528, 78);(549, 169);(482, 168);(460, 281);(460, 371);(595, 169);(617, 281);(617, 371);(504, 371);(505, 506);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 79);(572, 79);(0, 0)
10;(528, 78);(549, 169);(482, 168);(460, 281);(460, 371);(595, 169);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 79);(572, 79);(0, 0)
11;(528, 78);(549, 169);(482, 168);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 79);(572, 79);(0, 0)
12;(527, 79);(549, 169);(482, 168);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 79);(572, 100);(0, 0)
13;(527, 79);(549, 169);(482, 169);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
14;(527, 79);(528, 169);(482, 169);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
15;(527, 79);(528, 169);(482, 169);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 641);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
16;(527, 79);(528, 190);(482, 169);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 640);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
17;(527, 79);(528, 190);(482, 190);(460, 281);(460, 371);(595, 190);(617, 281);(617, 371);(483, 371);(505, 528);(527, 641);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
18;(527, 79);(528, 190);(482, 190);(459, 281);(460, 371);(595, 190);(617, 281);(617, 371);(504, 371);(505, 528);(527, 641);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
19;(527, 79);(528, 190);(482, 190);(459, 281);(460, 371);(595, 191);(617, 281);(617, 371);(504, 371);(505, 528);(527, 641);(572, 371);(572, 528);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
20;(527, 100);(528, 190);(482, 190);(459, 281);(460, 371);(595, 191);(617, 281);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 506);(550, 640);(527, 78);(550, 78);(505, 100);(572, 100);(0, 0)
21;(527, 100);(528, 190);(482, 190);(459, 281);(459, 371);(595, 191);(617, 281);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(550, 640);(527, 78);(550, 78);(505, 101);(572, 100);(0, 0)
22;(527, 100);(528, 191);(482, 191);(459, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(550, 640);(527, 78);(550, 78);(505, 101);(572, 101);(0, 0)
23;(527, 100);(528, 191);(482, 191);(459, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(572, 640);(527, 78);(550, 78);(505, 101);(572, 101);(0, 0)
24;(527, 101);(528, 191);(482, 191);(438, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(572, 640);(527, 78);(550, 78);(505, 101);(572, 101);(0, 0)
25;(527, 101);(528, 191);(460, 191);(438, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 640);(572, 371);(572, 528);(572, 640);(527, 78);(549, 78);(505, 101);(572, 101);(0, 0)
26;(527, 101);(527, 191);(460, 191);(438, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(572, 640);(527, 78);(549, 78);(505, 101);(572, 101);(0, 0)
27;(527, 101);(527, 191);(460, 191);(438, 281);(459, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 641);(572, 371);(572, 528);(572, 640);(527, 78);(549, 78);(505, 101);(572, 101);(0, 0)
28;(527, 101);(527, 191);(460, 191);(438, 303);(438, 371);(595, 191);(617, 303);(617, 393);(483, 371);(505, 528);(527, 640);(572, 393);(572, 528);(572, 640);(527, 78);(549, 78);(505, 101);(572, 101);(0, 0)
29;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 371);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(527, 78);(549, 79);(505, 101);(572, 101);(0, 0)
30;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 371);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(527, 78);(549, 79);(505, 101);(572, 101);(0, 0)
31;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
32;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
33;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
34;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
35;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
36;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
37;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(483, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
38;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 393);(483, 393);(483, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 79);(549, 79);(505, 101);(572, 101);(0, 0)
39;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(595, 191);(617, 303);(617, 393);(482, 393);(483, 528);(527, 640);(572, 393);(572, 528);(572, 640);(505, 100);(549, 79);(504, 101);(572, 101);(0, 0)
40;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(594, 191);(617, 303);(595, 393);(482, 393);(483, 528);(527, 640);(572, 393);(550, 528);(572, 640);(505, 100);(549, 79);(504, 101);(572, 101);(0, 0)
41;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(594, 191);(617, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(550, 528);(572, 640);(505, 100);(549, 79);(504, 101);(572, 101);(0, 0)
42;(527, 101);(527, 191);(460, 191);(437, 303);(438, 393);(594, 191);(617, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(550, 528);(572, 640);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
43;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(550, 528);(572, 640);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
44;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(550, 528);(572, 640);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
45;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(550, 528);(572, 619);(505, 100);(528, 79);(504, 101);(550, 101);(0, 0)
46;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 641);(550, 393);(572, 528);(572, 619);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
47;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(572, 506);(572, 618);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
48;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(572, 506);(572, 618);(505, 100);(528, 100);(483, 101);(550, 101);(0, 0)
49;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(572, 506);(594, 618);(505, 100);(528, 100);(483, 101);(550, 101);(0, 0)
50;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(572, 506);(595, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
51;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(595, 393);(482, 393);(483, 528);(527, 640);(550, 393);(572, 506);(617, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
52;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(550, 393);(594, 506);(639, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
53;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(550, 393);(595, 506);(640, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
54;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(550, 393);(595, 506);(662, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
55;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(550, 393);(595, 506);(662, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
56;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(550, 393);(617, 506);(684, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
57;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(572, 393);(617, 506);(684, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
58;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 640);(572, 393);(617, 506);(685, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
59;(505, 101);(527, 191);(460, 191);(437, 303);(437, 393);(573, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 393);(618, 506);(706, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
60;(505, 101);(527, 191);(460, 191);(437, 303);(415, 393);(572, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(706, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
61;(505, 101);(527, 191);(460, 191);(437, 303);(415, 393);(572, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 371);(639, 506);(707, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
62;(505, 101);(527, 191);(460, 191);(437, 303);(415, 393);(573, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
63;(505, 101);(527, 191);(460, 191);(437, 303);(415, 393);(573, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
64;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(617, 394);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
65;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(595, 303);(617, 393);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(527, 100);(483, 101);(550, 101);(0, 0)
66;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(617, 393);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(528, 79);(483, 101);(550, 101);(0, 0)
67;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(617, 393);(482, 393);(483, 528);(527, 641);(572, 393);(639, 506);(707, 618);(505, 100);(528, 79);(483, 101);(550, 101);(0, 0)
68;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(617, 393);(483, 393);(483, 528);(527, 641);(572, 393);(640, 506);(707, 618);(505, 100);(528, 79);(504, 101);(550, 101);(0, 0)
69;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(617, 394);(483, 393);(504, 528);(527, 641);(572, 393);(640, 506);(707, 618);(505, 100);(528, 100);(504, 101);(550, 101);(0, 0)
70;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(594, 191);(617, 303);(617, 393);(483, 393);(504, 528);(527, 641);(572, 393);(640, 506);(707, 618);(505, 100);(528, 100);(504, 101);(572, 101);(0, 0)
71;(527, 101);(527, 191);(460, 191);(437, 303);(437, 393);(595, 191);(617, 303);(617, 394);(483, 393);(504, 528);(527, 641);(572, 393);(640, 506);(707, 618);(505, 100);(549, 100);(505, 101);(572, 101);(0, 0)
72;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 394);(483, 393);(504, 528);(527, 641);(572, 393);(640, 506);(707, 618);(505, 100);(549, 100);(505, 101);(572, 101);(0, 0)
73;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 394);(504, 393);(504, 528);(527, 641);(572, 393);(640, 506);(707, 619);(505, 100);(549, 100);(505, 101);(572, 101);(0, 0)
74;(527, 101);(527, 191);(460, 191);(438, 303);(438, 393);(595, 191);(617, 303);(617, 394);(504, 393);(504, 528);(527, 641);(572, 393);(662, 506);(729, 619);(505, 100);(549, 100);(505, 101);(572, 101);(0, 0)
75;(527, 101);(528, 191);(482, 191);(438, 303);(459, 393);(595, 191);(617, 303);(617, 394);(504, 393);(505, 528);(527, 641);(572, 393);(662, 506);(729, 619);(527, 100);(549, 100);(505, 101);(572, 101);(0, 0)
76;(527, 101);(528, 191);(482, 191);(459, 303);(460, 393);(595, 191);(617, 303);(617, 394);(505, 393);(505, 528);(527, 641);(572, 393);(662, 506);(729, 619);(527, 100);(550, 100);(505, 101);(572, 101);(0, 0)
77;(528, 101);(549, 191);(482, 191);(460, 303);(460, 393);(595, 191);(617, 303);(617, 393);(505, 393);(505, 528);(527, 641);(573, 393);(662, 506);(729, 619);(527, 100);(550, 79);(505, 101);(572, 101);(0, 0)
78;(549, 101);(549, 191);(482, 191);(460, 303);(460, 393);(617, 191);(617, 303);(617, 393);(505, 393);(505, 528);(527, 641);(594, 393);(662, 506);(729, 619);(527, 100);(550, 79);(505, 101);(572, 101);(0, 0)
79;(549, 101);(549, 191);(482, 191);(460, 303);(460, 393);(617, 191);(617, 303);(617, 393);(505, 393);(505, 528);(527, 641);(594, 393);(662, 506);(729, 619);(527, 100);(550, 79);(505, 101);(572, 101);(0, 0)
80;(549, 101);(550, 191);(482, 191);(460, 303);(460, 393);(617, 191);(639, 303);(617, 393);(505, 393);(505, 528);(527, 641);(594, 393);(662, 506);(729, 619);(527, 79);(550, 79);(505, 101);(572, 101);(0, 0)
81;(550, 101);(550, 191);(482, 191);(460, 303);(460, 393);(617, 191);(639, 303);(617, 393);(505, 393);(505, 528);(527, 641);(595, 393);(662, 506);(729, 619);(527, 79);(550, 79);(527, 101);(573, 101);(0, 0)
82;(550, 101);(550, 191);(483, 191);(460, 303);(460, 393);(617, 191);(639, 303);(639, 393);(505, 393);(505, 528);(527, 641);(595, 393);(662, 506);(729, 619);(528, 79);(572, 79);(527, 101);(594, 101);(0, 0)
83;(550, 101);(550, 191);(483, 191);(460, 303);(460, 393);(617, 191);(639, 303);(639, 393);(527, 393);(505, 528);(527, 641);(595, 393);(662, 506);(729, 619);(528, 79);(572, 79);(527, 101);(594, 101);(0, 0)
84;(550, 101);(550, 191);(504, 191);(482, 303);(460, 393);(617, 191);(640, 303);(639, 393);(527, 393);(505, 528);(527, 641);(595, 393);(662, 506);(729, 619);(549, 79);(572, 79);(527, 101);(594, 101);(258, 0)
85;(550, 101);(550, 191);(504, 191);(482, 303);(482, 393);(617, 191);(640, 303);(640, 393);(527, 393);(505, 528);(527, 641);(595, 393);(662, 506);(729, 619);(549, 79);(572, 79);(527, 101);(595, 101);(0, 0)
86;(550, 101);(572, 191);(505, 191);(482, 303);(482, 393);(639, 191);(640, 303);(640, 393);(527, 393);(505, 528);(527, 641);(617, 393);(662, 506);(729, 619);(550, 79);(572, 79);(527, 101);(595, 101);(0, 0)
87;(572, 101);(572, 191);(505, 191);(482, 303);(482, 393);(639, 191);(640, 303);(640, 393);(527, 393);(505, 528);(527, 641);(617, 393);(662, 506);(729, 619);(550, 79);(572, 79);(527, 101);(595, 101);(0, 0)
88;(572, 101);(572, 191);(505, 191);(482, 303);(482, 393);(639, 191);(662, 303);(640, 393);(527, 393);(505, 528);(527, 641);(617, 393);(684, 506);(729, 619);(550, 78);(572, 78);(528, 101);(595, 101);(0, 0)
89;(572, 101);(572, 191);(505, 191);(482, 303);(483, 393);(639, 191);(662, 303);(640, 393);(527, 393);(505, 528);(527, 641);(617, 393);(684, 506);(729, 619);(550, 78);(594, 78);(549, 101);(595, 101);(0, 0)
90;(572, 101);(572, 191);(505, 191);(482, 303);(483, 393);(640, 191);(662, 303);(662, 393);(528, 393);(527, 528);(527, 641);(617, 393);(684, 506);(729, 619);(550, 79);(594, 78);(549, 101);(617, 101);(0, 0)
91;(572, 101);(572, 191);(505, 191);(483, 303);(504, 393);(640, 191);(662, 303);(662, 393);(549, 393);(527, 528);(527, 641);(617, 393);(684, 506);(729, 619);(550, 79);(594, 78);(550, 101);(617, 101);(0, 0)
92;(572, 101);(572, 191);(527, 191);(504, 303);(504, 393);(640, 191);(662, 303);(662, 393);(549, 393);(527, 528);(527, 641);(617, 393);(684, 506);(729, 640);(572, 78);(594, 79);(550, 101);(617, 101);(0, 0)
93;(572, 101);(594, 191);(527, 191);(505, 303);(505, 393);(640, 191);(662, 303);(662, 393);(550, 393);(527, 528);(527, 641);(618, 393);(684, 506);(729, 640);(572, 78);(595, 79);(550, 101);(617, 101);(145, 0)
94;(573, 101);(594, 191);(527, 191);(505, 303);(505, 393);(662, 191);(662, 303);(662, 393);(550, 393);(527, 528);(527, 641);(639, 371);(685, 506);(729, 640);(572, 78);(595, 78);(550, 101);(617, 101);(145, 0)
95;(594, 101);(594, 191);(527, 191);(505, 303);(505, 393);(662, 191);(684, 303);(662, 393);(550, 393);(527, 528);(527, 641);(639, 393);(685, 506);(729, 640);(572, 78);(595, 78);(550, 101);(617, 101);(145, 0)
96;(594, 101);(595, 191);(527, 191);(505, 303);(505, 393);(662, 191);(684, 303);(662, 393);(550, 393);(527, 528);(527, 641);(639, 393);(685, 506);(729, 640);(572, 78);(595, 78);(550, 101);(617, 101);(145, 0)
97;(595, 101);(595, 191);(527, 191);(505, 303);(505, 393);(662, 191);(684, 303);(684, 393);(550, 393);(527, 528);(527, 641);(640, 393);(685, 506);(730, 640);(572, 78);(617, 78);(572, 101);(639, 101);(145, 0)
98;(595, 101);(595, 191);(528, 191);(505, 303);(527, 393);(662, 191);(684, 303);(684, 393);(550, 393);(527, 528);(527, 641);(640, 393);(707, 528);(730, 640);(573, 78);(617, 78);(572, 101);(639, 101);(145, 0)
99;(595, 101);(595, 191);(549, 191);(527, 303);(527, 393);(662, 191);(685, 303);(684, 393);(572, 393);(527, 528);(527, 641);(640, 371);(707, 528);(730, 641);(594, 78);(617, 78);(572, 101);(639, 101);(145, 0)
100;(595, 101);(617, 191);(549, 191);(527, 303);(527, 393);(662, 191);(685, 303);(684, 393);(572, 393);(527, 528);(527, 641);(640, 371);(707, 528);(730, 640);(594, 78);(617, 78);(572, 101);(639, 101);(145, 0)
101;(595, 101);(617, 191);(549, 191);(527, 303);(527, 393);(662, 191);(685, 281);(685, 393);(572, 371);(528, 528);(527, 641);(640, 371);(707, 528);(730, 640);(594, 78);(617, 78);(572, 101);(639, 101);(145, 0)
102;(595, 100);(617, 191);(550, 191);(527, 303);(527, 393);(684, 191);(706, 303);(685, 393);(572, 371);(528, 528);(527, 641);(662, 371);(707, 506);(730, 640);(595, 78);(617, 78);(572, 101);(640, 101);(145, 0)
103;(617, 100);(617, 191);(550, 191);(527, 303);(527, 371);(684, 191);(707, 281);(685, 393);(572, 371);(549, 528);(527, 641);(662, 371);(707, 506);(730, 640);(595, 78);(617, 78);(572, 101);(640, 101);(145, 0)
104;(617, 100);(617, 191);(550, 191);(527, 303);(527, 393);(684, 191);(707, 281);(685, 393);(572, 371);(549, 506);(527, 640);(662, 371);(707, 506);(730, 640);(595, 78);(617, 78);(572, 101);(640, 100);(145, 0)
105;(617, 101);(617, 191);(550, 191);(527, 303);(527, 393);(684, 191);(707, 281);(707, 393);(572, 371);(549, 506);(527, 640);(662, 371);(707, 506);(730, 640);(595, 78);(617, 78);(594, 101);(662, 101);(145, 0)
106;(617, 101);(617, 191);(550, 191);(527, 303);(527, 393);(684, 191);(707, 281);(707, 393);(572, 371);(549, 506);(527, 619);(662, 371);(707, 506);(730, 640);(595, 78);(639, 78);(594, 101);(662, 101);(0, 0)
107;(617, 101);(617, 191);(550, 191);(528, 303);(528, 371);(685, 191);(707, 281);(707, 393);(572, 371);(549, 506);(527, 619);(662, 393);(707, 506);(730, 640);(617, 78);(639, 78);(594, 101);(662, 101);(0, 0)
108;(617, 101);(617, 191);(572, 191);(549, 303);(549, 393);(685, 191);(707, 281);(707, 393);(572, 371);(549, 506);(527, 619);(662, 371);(707, 506);(730, 640);(617, 78);(639, 78);(595, 101);(662, 101);(0, 0)
109;(617, 100);(639, 191);(572, 191);(549, 303);(549, 393);(685, 191);(707, 281);(707, 393);(594, 371);(550, 506);(527, 640);(662, 371);(707, 506);(730, 640);(617, 78);(639, 78);(595, 101);(662, 100);(0, 0)
110;(617, 100);(639, 191);(572, 191);(550, 281);(549, 393);(685, 191);(707, 281);(707, 393);(594, 371);(550, 506);(527, 640);(662, 371);(729, 506);(730, 640);(617, 78);(639, 78);(595, 101);(662, 100);(0, 0)
111;(617, 100);(639, 191);(572, 191);(550, 303);(550, 371);(707, 191);(729, 281);(707, 393);(594, 371);(550, 506);(527, 640);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(595, 101);(662, 100);(0, 0)
112;(618, 100);(639, 191);(572, 191);(550, 303);(550, 371);(707, 191);(729, 281);(707, 393);(595, 371);(550, 506);(527, 640);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(595, 101);(662, 101);(0, 0)
113;(639, 100);(639, 191);(572, 191);(550, 303);(550, 371);(707, 191);(729, 281);(707, 393);(595, 371);(550, 506);(527, 619);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(595, 101);(662, 101);(0, 0)
114;(639, 100);(639, 191);(572, 191);(550, 303);(550, 371);(707, 191);(729, 281);(707, 393);(595, 371);(550, 506);(527, 619);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(595, 101);(662, 100);(0, 0)
115;(639, 101);(640, 191);(572, 191);(550, 303);(550, 371);(707, 191);(729, 303);(707, 393);(595, 371);(550, 506);(527, 619);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(595, 101);(662, 100);(0, 0)
116;(639, 101);(640, 191);(572, 191);(550, 303);(550, 393);(707, 191);(729, 281);(729, 393);(595, 371);(550, 506);(527, 619);(684, 371);(729, 506);(730, 640);(617, 78);(640, 78);(617, 101);(684, 101);(0, 0)
117;(639, 101);(640, 191);(572, 191);(550, 303);(550, 393);(707, 191);(729, 281);(729, 393);(595, 371);(550, 506);(527, 640);(684, 371);(729, 506);(730, 640);(617, 78);(662, 78);(617, 101);(684, 101);(0, 0)
